0:0:0:0:0:0:0:1 - - [23/Oct/2023:12:59:56 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:09 +0530] "GET /project_3/doc/deprecated-list.html HTTP/1.1" 200 4462
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:09 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:09 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:09 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:09 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:09 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:12 +0530] "GET /project_3/doc/overview-tree.html HTTP/1.1" 200 28646
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:12 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:12 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:12 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:12 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:12 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:44 +0530] "GET /project_3/doc/help-doc.html HTTP/1.1" 200 10454
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:44 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:44 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:44 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:44 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:00:44 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:03:32 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:03:32 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:03:32 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:03:32 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Oct/2023:13:03:32 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 973
